501,Федеральная служба по надзору в сфере природопользования,45761,379,51952,342,52667,385,54026,580,60538,431,64695,424,84140,392,74297,573,101743,377,68,122,121,1.38
502,Федеральное агентство водных ресурсов,45381,170,51989,277,54164,249,66835,203,59245,209,65544,203,68499,200,76232,172,103221,43,68,127,11,1.07
503,Федеральное агентство по недропользованию,46309,145,52011,41,-1,-1,107909,20,-1,-1,130840,51,122415,95,65729,247,147379,6,68,218,3,0.0
504,Федеральное агентство по техническому регулированию и метрологии,54417,46,56065,50,71307,39,75950,48,67699,42,156801,119,145985,127,213840,67,224035,58,68,311,352,1.57
505,Федеральное агентство по печати и массовым коммуникациям,45382,68,48453,60,70904,55,115136,18,121446,22,119179,19,114787,12,128473,16,137352,16,68,202,66,2.26
506,Федеральное агентство связи ,40588,63,286440,7,124143,141,149248,125,138920,111,156152,88,170385,63,175050,67,168026,18,68,313,131,1.08
507,Федеральное агентство по делам молодежи,31282,66,29948,35,45179,51,52900,71,75428,45,81687,51,79511,53,90112,55,106600,55,68,240,218,1.65
508,Федеральное агентство по туризму,-1,-1,-1,-1,65934,27,91343,33,91356,30,77629,28,69595,23,81583,25,-1,-1,27,23,16,1.16
509,Федеральное агентство воздушного транспорта,55123,343,69692,331,109521,170,132078,132,129749,268,130674,263,147889,79,144442,216,138936,277,68,152,129,1.5
510,Федеральное дорожное агентство,-1,-1,185668,5,86693,165,95915,165,93768,165,88318,140,87277,142,94890,137,103759,137,35,19,2,1.77
511,Федеральное агентство железнодорожного транспорта,54491,10,45755,45,47836,40,151755,131,155995,124,133724,126,130977,54,132710,34,150323,49,68,175,425,0.29
512,Федеральное агентство морского и речного транспорта,67463,29,66492,25,68831,62,129759,150,69193,55,165983,130,185145,134,118014,21,227058,155,68,236,415,1.88
513,Федеральная служба по аккредитации,-1,-1,54269,56,63175,43,86689,41,105971,28,84290,44,115690,24,141242,26,-1,-1,42,160,56,1.31
514,Федеральное агентство по государственным резервам,-1,-1,-1,-1,73044,381,86171,344,79053,400,74256,248,75654,162,81547,316,81821,462,35,12,21,1.09
516,Федеральная служба по регулированию алкогольного рынка,54723,367,48726,336,99824,90,146658,73,131434,73,90954,107,82583,145,109070,90,141196,81,68,158,38,1.27
517,Государственная корпорация по космической деятельности «Роскосмос»,40980,163,47866,173,-1,-1,-1,-1,283604,2,359104,27,300086,13,301788,11,317607,13,68,675,74,2.55
518,Федеральное агентство лесного хозяйства,-1,-1,-1,-1,96500,149,140460,75,131182,64,147938,62,122371,139,124220,132,-1,-1,27,28,12,0.37
519,Федеральное агентство по обустройству государственной границы Российской Федерации,42642,273,47031,247,109601,87,98728,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,131,23,0.92
520,Федеральное агентство по рыболовству,46865,194,53374,139,-1,-1,-1,-1,-1,-1,-1,-1,128382,301,-1,-1,129496,232,68,176,226,1.41
576,Федеральная таможенная служба,-1,-1,47134,101,75853,97,-1,-1,168773,501,238908,6,125540,43,184450,498,189752,500,51,302,489,1.29
578,Федеральная служба по финансовому мониторингу,75239,177,76880,200,165984,68,154526,61,158061,60,157538,54,155123,60,159363,62,155997,59,68,107,38,2.13
611,Constitutional Court of the Russian Federation,86069,76,92236,84,137166,86,148154,78,151339,80,139280,75,225306,39,227026,43,257484,46,68,199,89,1.6
800,ФАС Волго-Вятского округа (г. Нижний Новгород),115249,20,-1,-1,172050,26,158475,51,164950,32,217824,26,228574,29,236712,27,-1,-1,58,105,126,2.15
802,ФАС Восточно-Сибирского округа (г. Иркутск),-1,-1,179679,40,198666,37,254139,40,237332,40,262414,37,267672,39,278096,41,127743,36,51,-28,-31,1.78
803,ФАС Дальневосточного округа (г. Хабаровск),138500,39,163166,41,54207,18,236456,42,263462,37,278162,36,286719,38,286237,34,287614,39,68,107,107,2.01
804,ФАС Западно-Сибирского округа (г. Тюмень),30112,6,136575,51,161066,46,-1,-1,220481,12,-1,-1,-1,-1,-1,-1,-1,-1,46,632,815,1.35
805,ФАС Московского округа (г. Москва),-1,-1,155250,1,192916,1,48565,127,64047,86,182644,80,68425,94,201972,104,211594,66,26,335,38,1.74
806,ФАС Поволжского округа (г. Казань),104000,59,29673,18,135208,67,39140,20,174952,48,-1,-1,238707,43,36972,91,49500,126,68,-52,121,2.07
807,ФАС Северо-Западного округа (г. Санкт-Петербург),-1,-1,47846,23,50003,22,64092,20,59522,21,60110,22,79596,23,77811,21,79097,22,51,65,63,2.59
808,ФАС Северо-Кавказского округа (г. Краснодар),-1,-1,121011,1,166666,57,66666,29,54166,34,28094,15,209087,32,211387,29,-1,-1,27,26,26,1.11
809,ФАС Уральского округа (г. Екатеринбург),-1,-1,136416,79,156687,58,172451,58,190985,59,195436,56,213407,60,228651,59,219263,59,51,60,54,1.29
810,ФАС Центрального округа (г. Калуга),112817,30,151319,23,168766,38,-1,-1,173785,67,-1,-1,-1,-1,-1,-1,-1,-1,46,54,130,2.33
877,Территориальный орган Федеральной службы государственной статистики Липецкая область,29332,25,34884,23,-1,-1,-1,-1,41704,29,52021,27,58831,30,-1,-1,61815,28,68,110,116,1.86
882,Государственная инспекция труда Липецкая область,20022,27,21149,24,24767,28,29961,28,26616,22,35854,20,30407,22,32933,21,33977,24,68,69,47,1.22
929,Территориальный орган Федеральной службы государственной статистики Воронежская область,-1,-1,28772,96,29556,193,41233,34,34203,33,46240,32,44048,33,49384,9,47609,16,51,65,0,0.86
933,Государственная инспекция труда Воронежская область,21318,27,60954,1,30290,233,-1,-1,-1,-1,-1,-1,30306,30,-1,-1,-1,-1,52,42,44,0.5
966,Банк развития и внешнеэкономической деятельности (Внешэкономбанк),-1,-1,-1,-1,294255,36,345709,33,-1,-1,-1,-1,305889,9,354875,1,361850,2,22,3,-24,3.17
968,Deposit Insurance Agency,-1,-1,-1,-1,218711,114,229860,125,225123,128,242631,153,236882,169,245382,166,273754,179,35,25,37,2.65
969,Государственная корпорация по атомной энергии "Росатом",-1,-1,-1,-1,330415,1,319323,12,353371,4,343043,10,343395,9,311849,5,407307,3,14,7,1,9.04
972,Фонд содействия реформированию ЖКХ,-1,-1,-1,-1,318106,27,332940,24,278353,37,340907,29,365572,24,342507,13,375763,16,35,18,12,2.48
974,Пенсионный фонд Российской Федерации,167928,7,184642,6,75411,377,72367,266,71335,327,81567,463,79915,457,100522,454,119980,363,68,-28,111,2.14
975,Федеральный фонд обязательного медицинского страхования,-1,-1,52753,132,65079,82,62509,80,60621,101,64196,93,67178,125,67242,133,76416,116,51,44,32,0.9
976,Фонд социального страхования,-1,-1,61655,160,133503,57,184445,55,196367,51,171220,58,183594,55,186889,55,193181,55,51,213,99,3.3
1281,Государственная инспекция труда Санкт-Петербург,19517,105,21125,73,23999,80,29796,96,32914,68,33787,65,36826,57,34764,55,45805,49,68,134,33,2.45
1282,Государственная инспекция труда Москва,-1,-1,25203,113,30829,140,27360,89,41604,85,41672,79,34656,89,34976,78,46821,87,51,85,71,3.92
1299,Территориальный орган Федеральной службы государственной статистики Санкт-Петербург и Ленинградская область,59749,6,39298,105,44646,88,53644,86,53151,78,55875,69,59549,90,61156,92,108093,94,68,80,271,3.9
1377,ГУ РО ФСС Санкт-Петербург,-1,-1,55066,141,69390,20,74383,21,60562,49,55410,56,65827,60,62918,56,64497,69,51,17,-1,1.25
1378,ГУ РО ФСС Москва,-1,-1,58351,491,63063,114,65244,229,59970,219,62525,103,67589,76,81763,70,81433,65,51,39,-6,0.93
4034,ГУ РО ФСС Республика Адыгея,-1,-1,-1,-1,37449,10,34967,12,36170,14,36623,12,30684,13,37689,21,38383,19,35,2,6,0.37
4035,ГУ РО ФСС Республика Алтай,-1,-1,63748,12,52490,35,49043,28,47907,36,49210,57,60642,13,61162,14,51741,31,51,-18,25,0.46
4036,ГУ РО ФСС Алтайский край,-1,-1,-1,-1,62221,10,53285,23,55334,28,47873,28,46150,34,48057,30,46497,67,35,-25,58,0.43
4037,ГУ РО ФСС Амурская область,-1,-1,64341,19,57338,62,59776,10,58347,10,57201,9,48053,20,62158,26,65933,15,51,2,0,0.53
4038,ГУ РО ФСС Архангельская область,-1,-1,100891,22,90973,11,116793,14,80723,25,84965,28,96596,24,99430,25,85758,28,51,-14,3,0.83
4039,ГУ РО ФСС Астраханская область,-1,-1,47313,21,41858,17,43481,21,42922,27,40100,48,41650,34,43175,39,57266,30,51,21,26,1.68
4040,ГУ РО ФСС Республика Башкортостан,-1,-1,62180,68,-1,-1,-1,-1,-1,-1,-1,-1,64750,18,-1,-1,-1,-1,37,4,-19,0.97
4041,ГУ РО ФСС Белгородская область,-1,-1,43123,31,44138,11,40945,11,42045,11,43793,10,55503,8,51524,9,50790,11,51,17,-19,0.73
4042,ГУ РО ФСС Брянская область,-1,-1,63697,8,46329,72,70904,12,52875,10,53444,19,52487,28,59565,16,74745,11,51,17,20,0.64
4043,ГУ РО ФСС Республика Бурятия,-1,-1,69656,18,-1,-1,-1,-1,60991,22,66132,17,66501,18,67054,21,56751,30,51,-18,-3,0.79
4044,ГУ РО ФСС Владимирская область,-1,-1,58082,35,41666,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-28,-39,-0.14
4045,ГУ РО ФСС Волгоградская область,-1,-1,43635,68,45377,50,45133,56,45247,55,43224,58,44105,51,49563,52,42325,84,51,-3,6,0.88
4046,ГУ РО ФСС Вологодская область,-1,-1,52985,22,55782,15,55070,16,44533,22,56094,19,55060,20,58434,15,63109,23,51,19,19,1.07
4047,ГУ РО ФСС Воронежская область,-1,-1,-1,-1,46217,16,48640,18,46109,22,53703,17,52523,24,47761,29,52260,29,35,13,44,0.8
4048,ГУ РО ФСС Республика Дагестан,-1,-1,49689,18,55341,5,45751,14,31311,107,-1,-1,-1,-1,-1,-1,-1,-1,31,-36,46,0.42
4049,ГУ РО ФСС Еврейская автономная область,-1,-1,64041,21,59269,11,58565,12,53234,12,51918,32,-1,-1,69423,7,59685,10,51,-6,-32,0.21
4050,ГУ РО ФСС Забайкальский край,-1,-1,-1,-1,52119,76,67842,14,63247,37,56394,18,68222,38,58843,31,62079,35,35,19,-7,0.54
4051,ГУ РО ФСС Ивановская область,-1,-1,44599,23,49170,20,52047,19,49188,42,48895,45,48354,36,47226,23,49736,21,51,11,10,0.86
4052,ГУ РО ФСС Республика Ингушетия,-1,-1,-1,-1,53511,8,44703,14,45340,10,45769,14,40251,14,39273,14,40273,16,35,-24,-15,0.0
4053,ГУ РО ФСС Иркутская область,-1,-1,62464,83,62828,24,-1,-1,62645,57,62914,79,61698,70,70558,69,74000,61,51,18,9,0.67
4055,ГУ РО ФСС Калининградская область,-1,-1,51847,32,-1,-1,-1,-1,50990,20,60183,20,54871,22,55514,24,57056,22,51,10,-4,1.16
4056,ГУ РО ФСС Республика Калмыкия,-1,-1,49156,9,36236,36,41789,30,-1,-1,-1,-1,44169,11,46976,8,64629,14,51,31,61,1.33
4057,ГУ РО ФСС Калужская область,-1,-1,51424,22,54763,12,54029,14,49507,13,49022,16,50023,16,57296,17,51577,22,51,0,0,0.63
4058,ГУ РО ФСС Камчатский край,-1,-1,108485,20,93280,51,111689,10,100377,9,96607,11,96431,9,105521,30,103141,27,51,-4,5,0.83
4059,ГУ РО ФСС Карачаево-Черкесская республика,-1,-1,51117,12,54958,10,54927,12,54377,9,54375,12,46519,10,40553,14,38565,15,51,-24,-23,-0.06
4060,ГУ РО ФСС Республика Карелия,-1,-1,77601,28,64474,14,64649,19,59754,31,62008,29,58613,28,73662,22,61566,26,51,-20,-28,1.4
4061,ГУ РО ФСС Кемеровская область,-1,-1,49805,160,50982,41,53772,42,48908,62,49423,64,48980,62,53316,61,55282,64,51,10,-5,0.6
4062,ГУ РО ФСС Кировская область,-1,-1,-1,-1,-1,-1,43352,77,41800,122,53720,22,61215,20,58028,23,52970,21,26,22,-28,0.12
4063,ГУ РО ФСС Республика Коми,-1,-1,110819,13,84511,18,169128,87,145997,103,82827,51,81982,53,141628,104,89942,52,51,-18,52,0.45
4064,ГУ РО ФСС Костромская область,-1,-1,47589,20,43038,16,45773,17,39081,28,51291,20,53407,38,56486,19,55743,28,51,17,23,1.17
4065,ГУ РО ФСС Краснодарский край,-1,-1,40035,141,-1,-1,39467,113,37931,107,37492,102,39712,98,40834,97,43402,99,51,8,-1,0.5
4066,ГУ РО ФСС Красноярский край,-1,-1,62904,63,61983,55,53724,245,62305,44,61676,59,64517,14,-1,-1,-1,-1,37,2,-42,0.32
4067,ГУ РО ФСС Курганская область,-1,-1,74842,26,69507,17,70999,19,49939,25,55335,18,50698,21,53666,16,56537,19,51,-24,-30,0.59
4068,ГУ РО ФСС Курская область,-1,-1,46889,28,44166,11,50039,10,47795,11,54974,10,53366,13,59321,13,50961,13,51,8,-22,0.98
4069,ГУ РО ФСС Ленинградская область,-1,-1,60860,20,60441,22,62135,22,55624,26,55847,25,54030,18,75849,14,53986,23,51,-11,-6,0.7
4070,ГУ РО ФСС Липецкая область,-1,-1,46252,36,57347,14,47637,18,48378,16,46996,15,49720,14,54700,12,54416,20,51,17,-5,0.83
4071,ГУ РО ФСС Магаданская область,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100842,34,110841,33,139511,12,131155,15,13,30,-5,0.69
4073,ГУ РО ФСС Республика Мордовия,-1,-1,48491,19,46784,11,56530,13,54459,15,54863,15,48386,14,49744,15,54326,18,51,12,11,0.57
4074,ГУ РО ФСС Московская область,-1,-1,56947,192,59495,10,-1,-1,68986,16,65971,17,67635,19,65359,23,81907,19,51,43,-6,1.58
4075,ГУ РО ФСС Мурманская область,-1,-1,95694,16,250000,1,250000,1,-1,-1,79927,32,79592,41,86184,23,91226,31,51,-4,17,0.5
4076,ГУ РО ФСС Ненецкий автономный округ,-1,-1,154138,2,173313,3,84723,7,90773,11,108536,15,117251,8,75674,8,76748,11,26,-9,58,4.0
4077,ГУ РО ФСС Нижегородская область,-1,-1,47620,142,55194,20,48940,19,45800,21,51156,21,42909,32,47912,35,46957,36,51,-1,-29,0.58
4078,ГУ РО ФСС Новгородская область,-1,-1,78708,21,31086,79,32728,103,32101,102,68399,25,60020,32,58745,37,63798,33,51,-18,-4,0.5
4079,ГУ РО ФСС Новосибирская область,-1,-1,57384,106,55399,130,58548,100,54748,109,57391,109,58965,109,60470,112,63570,72,51,10,3,0.41
4080,ГУ РО ФСС Омская область,-1,-1,45366,47,50198,18,46289,29,39748,42,42547,32,48583,31,40044,29,49425,40,51,8,-2,0.65
4081,ГУ РО ФСС Оренбургская область,-1,-1,55039,29,62607,27,61820,25,56098,35,65266,31,59452,26,71055,23,48576,69,51,-11,26,0.79
4082,ГУ РО ФСС Орловская область,-1,-1,41720,22,37167,60,41837,11,47394,10,43208,14,48617,21,49541,30,51871,20,51,24,15,1.6
4083,ГУ РО ФСС Пензенская область,-1,-1,56770,24,52689,21,51154,22,49513,25,55574,22,48335,27,52697,33,46881,33,51,-17,0,0.31
4084,ГУ РО ФСС Пермский край,-1,-1,63866,34,65574,22,-1,-1,-1,-1,48402,45,51118,51,60259,43,56050,44,51,-12,-7,0.45
4085,ГУ РО ФСС Приморский край,-1,-1,68309,31,87949,2,55804,138,49499,167,53838,164,61787,19,65633,19,69515,11,51,1,-21,0.24
4086,ГУ РО ФСС Псковская область,-1,-1,40868,97,-1,-1,40666,68,38867,86,37140,98,38052,78,35322,79,-1,-1,42,-13,-17,0.32
4087,ГУ РО ФСС Ростовская область,-1,-1,44159,147,49076,112,47638,181,51941,110,47357,86,48758,74,48988,79,42791,124,51,-3,-8,0.47
4088,ГУ РО ФСС Рязанская область,-1,-1,43585,23,47471,8,44468,8,46463,10,46566,9,45217,9,49692,12,49798,13,51,14,-10,0.58
4089,ГУ РО ФСС Самарская область,-1,-1,46291,118,47570,30,51296,37,47392,61,39374,365,40576,292,45130,254,43652,373,51,-5,37,0.77
4090,ГУ РО ФСС Саратовская область,-1,-1,53970,60,62067,10,59563,10,56292,8,62703,10,57372,10,85799,11,67421,8,51,24,-34,0.55
4091,ГУ РО ФСС Республика Саха (Якутия),-1,-1,90384,24,69153,82,-1,-1,-1,-1,81245,14,92256,12,86226,11,107065,9,51,18,-2,0.55
4092,ГУ РО ФСС Сахалинская область,-1,-1,77895,27,87506,17,91049,19,79764,90,82602,29,80907,31,75186,45,79738,54,51,2,28,0.97
4093,ГУ РО ФСС Свердловская область,-1,-1,49765,123,63368,22,68112,25,63279,40,57911,46,65828,34,67630,35,73230,45,51,47,14,1.7
4094,ГУ РО ФСС Республика Северная Осетия — Алания,-1,-1,36921,21,41926,30,37610,76,38507,79,36851,78,36556,53,34550,52,37033,55,51,0,32,0.62
4095,ГУ РО ФСС Смоленская область,-1,-1,66659,8,47187,16,41799,35,40077,32,37935,29,42735,43,37944,56,41323,42,51,-38,2,0.32
4096,ГУ РО ФСС Ставропольский край,-1,-1,42680,83,45666,24,48364,48,44481,68,44198,52,46648,47,46515,52,57451,50,51,34,20,0.66
4097,ГУ РО ФСС Тамбовская область,-1,-1,51008,21,47771,18,53634,13,48780,15,41235,20,42492,31,51006,27,45911,33,51,-9,11,0.55
4099,ГУ РО ФСС Тверская область,-1,-1,47645,29,44702,18,47225,26,-1,-1,-1,-1,-1,-1,46965,34,52237,27,51,9,8,1.42
4100,ГУ РО ФСС Томская область,-1,-1,77433,29,81501,34,71874,75,54036,81,80144,24,97672,11,91628,18,80763,21,51,4,1,0.51
4101,ГУ РО ФСС Республика Тува (Тыва),-1,-1,91747,7,91383,8,94970,7,64679,20,-1,-1,58387,41,57888,30,63804,41,51,-30,11,0.69
4103,ГУ РО ФСС Тюменская область,-1,-1,51502,36,-1,-1,-1,-1,50881,51,52419,55,55448,46,47778,66,53805,43,51,4,12,0.96
4104,ГУ РО ФСС Удмуртская республика,-1,-1,58546,36,54877,85,68390,29,55198,33,56305,29,58627,38,59682,33,62729,28,51,7,0,0.91
4105,ГУ РО ФСС Ульяновская область,-1,-1,39307,23,32859,106,35220,15,41983,21,43205,17,44109,18,47250,24,49731,27,51,26,31,1.06
4106,ГУ РО ФСС Хабаровский край,-1,-1,-1,-1,66869,15,-1,-1,-1,-1,77165,40,75286,35,68229,43,71779,41,35,7,40,0.88
4107,ГУ РО ФСС Республика Хакасия,-1,-1,77503,14,-1,-1,64926,46,66811,17,72719,15,80770,18,77478,14,60780,21,51,-21,-1,0.49
4108,ГУ РО ФСС Ханты-Мансийский автономный округ — Югра,-1,-1,84070,64,70512,215,80338,35,71639,57,73221,58,71799,83,78011,86,74878,134,51,-10,16,0.47
4109,ГУ РО ФСС Челябинская область,-1,-1,-1,-1,-1,-1,-1,-1,73775,13,73650,13,69649,13,68763,17,72924,19,14,-1,8,0.5
4110,ГУ РО ФСС Чеченская республика,-1,-1,37898,20,37863,13,38586,14,40590,16,39152,15,38186,12,41934,15,69802,13,51,84,32,1.25
4111,ГУ РО ФСС Чувашская республика,-1,-1,50981,35,58333,8,50000,15,50000,16,41666,17,46278,9,50404,11,53089,14,51,4,-9,0.73
4112,ГУ РО ФСС Чукотский автономный округ,-1,-1,129486,7,121538,20,114501,24,104498,28,102878,32,115796,29,111954,28,118669,29,51,-8,14,0.43
4113,ГУ РО ФСС Ямало-Ненецкий АО,-1,-1,113535,24,-1,-1,-1,-1,92877,13,96872,9,97613,15,102158,14,114736,9,51,1,-14,0.44
4199,Федеральное агентство научных организаций,-1,-1,-1,-1,129390,40,187499,698,171009,52,-1,-1,-1,-1,-1,-1,-1,-1,18,32,45,3.5
4200,Федеральное агентство по делам национальностей,-1,-1,-1,-1,-1,-1,-1,-1,129322,21,98739,16,100396,15,100453,16,126066,19,14,-2,-11,-0.07
4802,Государственная инспекция труда Республика Алтай,30649,3,35854,9,39952,9,47632,11,45933,12,47951,9,44774,8,55919,6,50904,5,42,55,36,1.03
4803,Государственная инспекция труда Алтайский край,24042,49,25341,47,25889,43,24249,36,27396,32,32168,32,38143,33,41629,28,39699,28,68,65,31,0.98
4804,Государственная инспекция труда Амурская область,24170,11,28325,10,29046,9,37912,11,36253,8,45672,6,42413,8,56498,5,-1,-1,52,75,71,1.72
4805,Государственная инспекция труда Архангельская область и Ненецкий автономный округ,32287,33,48171,28,49265,27,44559,32,48907,25,49929,20,40406,18,52946,16,53989,15,68,67,11,0.87
4806,Государственная инспекция труда Астраханская область,20475,18,22080,15,21739,21,29411,18,31778,20,32078,36,27514,19,31840,16,46771,15,68,128,111,2.61
4807,Государственная инспекция труда Республика Башкортостан,21054,50,23126,45,24899,39,23200,38,27791,26,29560,32,39293,31,37753,38,41835,28,68,98,58,1.44
4808,Государственная инспекция труда Белгородская область,-1,-1,21394,21,21245,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,-1,0.24
4809,Государственная инспекция труда Брянская область,19405,33,20187,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27965,28,33416,23,68,72,37,0.7
4810,Государственная инспекция труда Республика Бурятия,-1,-1,28396,19,28516,20,36722,19,40123,26,36994,20,37635,19,45411,18,46842,18,51,64,60,1.8
4811,Государственная инспекция труда Владимирская область,18601,30,19348,29,21224,24,36973,20,40329,15,40707,17,48527,17,42492,16,53057,13,68,185,79,2.21
4812,Государственная инспекция труда Волгоградская область,24353,19,21256,19,25000,36,33333,48,33333,30,33333,32,33333,35,33333,30,41666,32,68,71,105,1.05
4813,Государственная инспекция труда Вологодская область,26570,8,33366,10,32787,24,27712,28,26540,24,32489,22,41789,17,38918,12,43641,19,68,64,175,3.38
4814,Государственная инспекция труда Республика Дагестан,15360,19,16248,21,15897,10,20298,4,20513,6,19413,6,36859,6,24143,5,-1,-1,52,139,45,0.33
4815,Государственная инспекция труда Еврейская автономная область,-1,-1,58783,1,53254,8,61115,8,52344,8,61996,7,68800,8,68905,8,-1,-1,27,29,29,0.79
4816,Государственная инспекция труда Забайкальский край,31853,11,29584,9,-1,-1,44445,29,43985,29,47763,23,-1,-1,59194,22,-1,-1,58,85,152,1.04
4817,Государственная инспекция труда Ивановская область,24344,20,23603,23,30351,19,31928,19,28458,20,36049,17,34604,17,45820,16,56286,16,68,131,111,1.99
4818,Государственная инспекция труда Республика Ингушетия,23344,14,23344,14,19606,14,27622,14,30319,10,-1,-1,-1,-1,-1,-1,-1,-1,46,29,10,0.76
4820,Государственная инспекция труда Кабардино-Балкарская республика,21537,17,18989,15,21449,14,21755,9,25568,11,34972,10,-1,-1,-1,-1,-1,-1,48,62,38,0.46
4821,Государственная инспекция труда Калининградская область,29721,21,33446,18,37283,27,43951,32,43672,34,53841,28,56508,15,40622,16,57825,15,68,94,69,1.13
4822,Государственная инспекция труда Республика Калмыкия,24855,9,34872,2,28034,9,31284,7,32475,8,35397,7,29925,8,39829,7,48729,9,68,96,96,1.28
4823,Государственная инспекция труда Калужская область,22724,18,21661,11,-1,-1,26082,28,22065,40,30206,21,29709,20,28652,22,30837,17,68,35,32,2.55
4824,Государственная инспекция труда Камчатский край,52839,19,55455,19,99503,4,65125,19,80070,23,-1,-1,-1,-1,-1,-1,-1,-1,46,51,63,1.84
4826,Государственная инспекция труда Республика Карелия,35198,17,38167,17,37021,17,39045,14,37600,16,45343,16,45184,15,53827,17,52697,15,68,49,41,2.18
